Unnamed: 0,day,has_5,km8_id,cuadricula_id,area_id,profile,point_id,lng,lat,formatted_address,location_type,applicant_id,user,legal_guardian_id,email,$identify,click_dashboard_menu,click_reg_user-log-in_log-in-button,click_school_pin,close_school_profile,favorite_school_from_list,favorite_school_from_listFavorites,login,map_filter_click,map_grade_click,menu_explore,menu_favorites,open_school_profile,open_school_profile3,outside_close_school_profile,remove_favorite_school_from_list,remove_favorite_school_from_listFavorites,sp_school_leadership,sp_school_performance,sp_school_photo,sp_school_price,sp_school_programs,sp_school_students
77,1,1,241,116,462,2,9231,-74.0559162,4.6254048,"Tv. 7a Este #39-2, Bogotá, Colombia",RANGE_INTERPOLATED,234197,9799a12c-0e98-47ee-9f48-8e7c7263f9db,209999,users_produccion_jardines78@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,1,244,119,473,4,9456,-74.1901367,4.6396659,"Cl. 54c Sur #98-51, Porvenir, Bogotá, Colombia",ROOFTOP,234198,041b82a6-d6d3-4684-8597-58f4dc82be14,210000,users_produccion_jardines79@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,1,245,120,480,1,9582,-74.168845,4.646037,"Cl. 34 Bis ASur # 93-68, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234199,7e6b48b9-fb8b-4a59-a5e7-a525c1aabdb5,210001,users_produccion_jardines80@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,1,246,121,481,3,9608,-74.1586563,4.6427395,"Cra. 87f # 5C-9, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234200,4ce803f3-4969-426d-823d-1f304379963f,210002,users_produccion_jardines81@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,1,247,122,486,5,9720,-74.1290609,4.636724,"Tv. 71b # 9D-1, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234201,e5299108-7042-4917-a0f5-63498798ac44,210003,users_produccion_jardines82@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,1,248,123,489,2,9771,-74.1187198,4.6353111,"Cra. 67 #12-59, Puente Aranda, Bogotá, Colombia",ROOFTOP,234202,057348f4-f030-452e-8567-e79824793868,210004,users_produccion_jardines83@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,1,249,124,494,2,9870,-74.0940072,4.6398472,"Av. El Dorado #50, Bogotá, Colombia",ROOFTOP,234203,79078b61-e9aa-44cb-8632-696e6a127d0b,210005,users_produccion_jardines84@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,1,250,125,498,3,9951,-74.0800668,4.6378474,"Ave Cra 30 #3, Bogotá, Colombia",ROOFTOP,234204,e300fd8f-7424-421b-b12b-a65de4fbe3b0,210006,users_produccion_jardines85@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,251,126,501,3,10008,-74.0629136,4.6386633,"Cl. 46 #5-94, Bogotá, Colombia",ROOFTOP,234205,c637fe50-0552-40a4-b118-41cc0b3ac6df,210007,users_produccion_jardines86@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,1,257,132,526,1,10504,-74.148045,4.655982,"Ac 12 # 88D-31, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234206,1f45d6d9-4b9d-4853-8357-4bff990e938a,210008,users_produccion_jardines87@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,1,258,133,530,4,10594,-74.130595,4.659176,"Cl. 18a # 80A-50, Fontibón, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234207,608b85e3-1562-493f-a6eb-134404ffc034,210009,users_produccion_jardines88@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,1,259,134,534,2,10664,-74.1138533,4.658962,"Ac. 24 #69b65, Bogotá, Colombia",ROOFTOP,234208,33180f9a-009a-404c-8aa4-cb0540a26e8d,210010,users_produccion_jardines89@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,1,260,135,540,5,10784,-74.094941,4.664775,"Av. 68 # 52-89, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234209,f995748a-ffde-49ec-8c17-0619110d4351,210011,users_produccion_jardines90@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,1,261,136,541,2,10806,-74.081548,4.655266,"Cl 63 #45-10, Bogotá, Colombia",ROOFTOP,234210,688921d2-461b-4cb4-ae48-c72667213be0,210012,users_produccion_jardines91@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,1,262,137,548,3,10955,-74.062183,4.66498,"Cl. 76 # 20B-62, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234211,de282a71-a448-48da-b179-9cbf4c9bc129,210013,users_produccion_jardines92@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,1,263,138,550,1,10985,-74.0427333,4.6648858,"Tv. 2a #86-2, Bogotá, Colombia",RANGE_INTERPOLATED,234212,7830ec61-01b1-49e2-9493-87c77b2f912a,210014,users_produccion_jardines93@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,1,265,140,558,1,11142,-74.0060419,4.6551767,"Ramal Kabalgar #11, La Calera, Cundinamarca, Colombia",ROOFTOP,234213,aceb6f65-6aac-412b-8e90-6983b101c08f,210015,users_produccion_jardines94@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,1,270,145,578,3,11542,-74.2190006,4.6861135,"Barrio el sol, Calle18 #10-05, Funza, Mosquera, Cundinamarca, Colombia",ROOFTOP,234214,ccdad49d-97c0-4a2c-b8a5-b277e3d9fcb8,210016,users_produccion_jardines95@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,1,272,147,588,3,11752,-74.1818658,4.6903203,"Cl 2 A # 11-45, Mosquera, Cundinamarca, Colombia",ROOFTOP,234215,2b6ed4a5-7ed4-4c84-96bd-c84b0c89899a,210017,users_produccion_jardines96@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,1,273,148,590,5,11800,-74.1637643,4.6779091,"Cl. 14b # 116-10, Fontibón, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234216,20774fda-0a72-48e5-a5c2-543350f20818,210018,users_produccion_jardines97@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,1,274,149,595,4,11896,-74.153008,4.683326,"Cra. 114b #17D-55, Bogotá, Colombia",ROOFTOP,234217,6699d0cc-7284-4f8a-ab88-57f01ab06b8f,210019,users_produccion_jardines98@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,1,275,150,599,1,11961,-74.138174,4.681375,"Cra. 103 # 23D-3, Fontibón, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234218,c85273d4-22ed-4bba-8c89-c5bb81cf58b3,210020,users_produccion_jardines99@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,1,276,151,601,1,12001,-74.1204748,4.6752522,"Cl. 25g #85C-23, Bogotá, Colombia",ROOFTOP,234219,c55d031b-cdfd-4b14-b116-0d21467f066a,210021,users_produccion_jardines100@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,1,277,152,607,2,12128,-74.1014299,4.68838,"Cra. 77 Bis # 69A-95, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234220,c54ccb9d-2c32-4cc0-a942-4cb16eaa1b86,210022,users_produccion_jardines101@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,1,278,153,609,3,12174,-74.08835,4.677668,"Cl. 70 # 68B-54, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234221,c7271d16-615e-47b8-b892-8df4688998b6,210023,users_produccion_jardines102@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,1,279,154,616,4,12313,-74.06039,4.687006,"Cl. 99 # 47A-27, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234222,17c12c6a-d03c-43be-b9b6-ea94777c5499,210024,users_produccion_jardines103@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,1,280,155,620,1,12383,-74.0427264,4.6836736,"Cra. 11 #185b32, San Antonio norte, Bogotá, Colombia",ROOFTOP,234223,9aa7b1ba-5496-4c12-90eb-62aed686df63,210025,users_produccion_jardines104@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,281,156,623,1,12443,-74.0294057,4.6883468,"Cra. 2 # 110-95, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234224,04043850-65bb-42bd-bbde-3fc2a64dec39,210026,users_produccion_jardines105@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,1,282,157,625,3,12495,-74.0135721,4.6708959,"Bogotá - La Calera #5, Bogotá, Colombia",ROOFTOP,234225,b57c3709-fc22-4316-91a2-638f3689a1da,210027,users_produccion_jardines106@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,1,283,158,630,2,12592,-73.9886287,4.6778498,"Cl. La Loma #9, La Paloma, La Calera, Cundinamarca, Colombia",ROOFTOP,234226,aeb362ec-0bc2-49e9-878f-ba491b2c1e03,210028,users_produccion_jardines107@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,1,287,162,647,1,12927,-74.2275221,4.7025946,"Cra. 4 Este #2-10, Mosquera, Cundinamarca, Colombia",ROOFTOP,234227,38c18ece-5ef5-4144-91e3-b1f84c268c77,210029,users_produccion_jardines108@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,1,288,163,652,5,13021,-74.2050178,4.7069867,"Cl. 15a # 2C-34, Funza, Cundinamarca, Colombia",ROOFTOP,234228,2aa330b5-f288-4dde-b72d-f7cd681b6693,210030,users_produccion_jardines109@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,1,289,164,653,1,13046,-74.1892979,4.6923865,"Tv. 1 #1-06, Mosquera, Cundinamarca, Colombia",ROOFTOP,234229,2f497406-6db3-4c62-bbcd-2ba0143d6b7c,210031,users_produccion_jardines110@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,1,290,165,657,4,13131,-74.175096,4.6920849,"Cl. 12 # 5-110, Mosquera, Cundinamarca, Colombia",ROOFTOP,234230,ee570fe4-6ae3-45d5-926c-fcd68ced87d9,210032,users_produccion_jardines111@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,1,291,166,661,3,13215,-74.153122,4.6942389,"Cl. 22j # 123A-95, Fontibón, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234231,1ed0f751-3be6-4373-ad1b-e5def226e82e,210033,users_produccion_jardines112@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,1,292,167,665,3,13295,-74.1382808,4.6932573,"Terminal De Carga #12, Bogotá, Colombia",ROOFTOP,234232,0073336c-d3f2-4479-9163-e7de169ad839,210034,users_produccion_jardines113@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,1,293,168,670,2,13385,-74.114766,4.690435,"Cra. 94 # 65-46, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234233,66c01335-53b6-4c56-a344-1a6e028b49a2,210035,users_produccion_jardines114@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,1,294,169,673,5,13459,-74.0989267,4.6941134,"Cl. 74 Bis #78-10, Engativá, Bogotá, Cundinamarca, Colombia",ROOFTOP,234234,007eb54b-630f-49bc-a0e1-9d65b54ca572,210036,users_produccion_jardines115@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,1,295,170,680,1,13589,-74.0801762,4.7026568,"Cra. 71g #117-50, Bogotá, Colombia",ROOFTOP,234235,ebb94a2f-9932-45fd-8512-93a051c29a1d,210037,users_produccion_jardines116@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,1,296,171,682,2,13626,-74.0582331,4.6916748,"Cl. 104 # 46-20, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234236,db83ead8-4999-4bc5-b446-e693220b47eb,210038,users_produccion_jardines117@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,1,297,172,685,1,13684,-74.0456881,4.6930683,"Cl. 109 #15-56, Usaquén, Bogotá, Colombia",ROOFTOP,234237,5033ecff-7acd-4d70-bcff-1160b6bb0828,210039,users_produccion_jardines118@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,1,298,173,689,1,13761,-74.027986,4.6944584,"Cl. 119b # 4-80, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234238,2484b360-4f73-47c4-963b-8cce15ff3c01,210040,users_produccion_jardines119@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,1,299,174,695,3,13897,-74.022129,4.703589,"Cra. 1a # 127B-80, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234239,4d1b1cb2-15c4-4f92-9cb0-a18ba2c37b09,210041,users_produccion_jardines120@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,1,301,176,704,1,14076,-74.2864971,4.7254026,"Cra. 23 #10, Madrid, Cundinamarca, Colombia",ROOFTOP,234240,1f3e3d69-4c8e-4b18-af74-496d62b91873,210042,users_produccion_jardines121@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,1,302,177,708,4,14158,-74.271263,4.723585,"Cra. 2 # 5 SUR-46, Madrid, Cundinamarca, Colombia",ROOFTOP,234241,3a3c73c2-6335-43ff-af11-4e7422cbc79e,210043,users_produccion_jardines122@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,1,303,178,712,5,14228,-74.2533388,4.7203889,"Cl. 7 #1-02, Madrid, Cundinamarca, Colombia",ROOFTOP,234242,e107c12f-84ce-4fa9-bd62-19414a94a4c8,210044,users_produccion_jardines123@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,1,305,180,718,2,14348,-74.221931,4.710277,"Cl. 15 #1135, Mosquera, Cundinamarca, Colombia",ROOFTOP,234243,045636b9-19e4-47e1-b3eb-03877b68d648,210045,users_produccion_jardines124@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,1,306,181,721,5,14418,-74.2086549,4.712228,"Cl. 15 # 7B-55, Funza, Cundinamarca, Colombia",ROOFTOP,234244,ea402105-9b54-40fa-b765-53c0048841ee,210046,users_produccion_jardines125@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,1,307,182,725,4,14492,-74.1943696,4.7129831,"Cl. 27 # 2C-5, Funza, Cundinamarca, Colombia",ROOFTOP,234245,57b2b72d-5502-4246-a5aa-346e86ab9bda,210047,users_produccion_jardines126@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,1,309,184,736,1,14704,-74.1485154,4.7254093,"Cl 64 #128-98, Bogotá, Colombia",RANGE_INTERPOLATED,234246,e7cd75a1-7619-4334-bc64-5ff901c307e7,210048,users_produccion_jardines127@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,1,310,185,740,5,14799,-74.1290702,4.7164965,"Cra. 114a #72f11, Bogotá, Colombia",ROOFTOP,234247,878cb139-b81d-4507-8fbd-ff1fba370e52,210049,users_produccion_jardines128@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,311,186,742,1,14826,-74.1082015,4.7151644,"Cra. 101 #83-90, Engativá, Bogotá, Cundinamarca, Colombia",ROOFTOP,234248,2306a4cf-5d1a-4103-ac02-859997a796d3,210050,users_produccion_jardines129@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,1,312,187,745,3,14887,-74.1039304,4.7109723,"Tv. 94 L #84-08, Bogotá, Colombia",ROOFTOP,234249,29459627-19ec-4b9c-9935-49b142d34199,210051,users_produccion_jardines130@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,1,313,188,752,3,15027,-74.0761975,4.7217202,"Cra. 77 A #129-56, Bogotá, Colombia",ROOFTOP,234250,88a07b09-ddd2-4948-8309-693e44ba8668,210052,users_produccion_jardines131@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,1,314,189,755,4,15093,-74.0661683,4.7176446,"Cl. 129a #56b-26, Bogotá, Colombia",ROOFTOP,234251,09532c2f-f3a8-48c8-a7d0-b5056049549c,210053,users_produccion_jardines132@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,1,315,190,757,1,15121,-74.051304,4.711215,"Cl. 127b # 21-75, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234252,bebc1c5e-8133-45e1-b6f6-4180a3b3c7ad,210054,users_produccion_jardines133@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,1,316,191,764,1,15264,-74.0253016,4.7219793,"Ak 7 #150-67, Bogotá, Colombia",ROOFTOP,234253,a679a428-2dcc-4b83-88a8-47851adc108f,210055,users_produccion_jardines134@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,1,318,193,772,2,15431,-74.284813,4.7341338,"Fontana 3, Cl. 6 Sur #24- 180, Madrid, Cundinamarca, Colombia",ROOFTOP,234254,4d483c23-fb98-4db7-a219-8d29ef5b7c6e,210056,users_produccion_jardines135@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,1,319,194,774,1,15467,-74.2713012,4.7341906,"Cl. 5 # 14B-37, La Pincha, Madrid, Cundinamarca, Colombia",ROOFTOP,234255,b260ea24-a96a-4d4a-a7c1-05733d2bfde8,210057,users_produccion_jardines136@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,1,320,195,777,2,15537,-74.2665076,4.7273086,"Cl. 1b #247, Madrid, Cundinamarca, Colombia",ROOFTOP,234256,92941374-12a3-4d45-8a1b-16e08f39704d,210058,users_produccion_jardines137@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,1,321,196,782,4,15623,-74.238876,4.7309481,"Via el Charquito #8a-194, Madrid, Cundinamarca, Colombia",RANGE_INTERPOLATED,234257,f87cfe38-8040-4256-afd4-a09a13965167,210059,users_produccion_jardines138@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,1,322,197,786,3,15709,-74.2236874,4.7308215,"Cl. 12 # 30-12, Funza, Cundinamarca, Colombia",ROOFTOP,234258,c8790f2e-6aae-45e3-b229-7741201a966c,210060,users_produccion_jardines139@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,1,324,199,796,5,15917,-74.1884639,4.7297143,"21 #222, Funza, Cundinamarca, Colombia",RANGE_INTERPOLATED,234259,e82e26eb-9ada-43f4-beba-a85d4a47088f,210061,users_produccion_jardines140@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,1,326,201,802,3,16037,-74.1487449,4.7252839,"Cl 64 #128-95, Bogotá, Colombia",ROOFTOP,234260,525e99a7-e794-4526-860d-452d96111107,210062,users_produccion_jardines141@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,1,327,202,808,4,16156,-74.1287035,4.7408114,"Cl. 133 #158-55, Bogotá, Colombia",ROOFTOP,234261,ff4a4867-633a-4664-b08e-63fe899126ec,210063,users_produccion_jardines142@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,1,328,203,810,3,16193,-74.1158891,4.7317093,"Dg. 89b #117-20, Bogotá, Colombia",ROOFTOP,234262,848dfb9f-c82f-41c3-932a-2c0e744833c3,210064,users_produccion_jardines143@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,1,329,204,815,4,16295,-74.1068831,4.7368354,"Cra. 123 #130c-95, Bogotá, Colombia",ROOFTOP,234263,70ef5c46-526b-497d-97f3-c74992fb09a9,210065,users_produccion_jardines144@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,1,330,205,818,4,16350,-74.0756233,4.7330964,"Ac 145 #76-86, Suba, Bogotá, Colombia",ROOFTOP,234264,319ca89a-f744-4be1-b74c-3f4a0190482f,210066,users_produccion_jardines145@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,1,331,206,824,5,16480,-74.060368,4.741983,"Cra. 57 #159-10, Bogotá, Colombia",ROOFTOP,234265,15bb87cb-eab2-47fc-9b74-f800172b1d7a,210067,users_produccion_jardines146@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,1,332,207,828,3,16547,-74.0367368,4.7351561,"Cra. 14 Bis #155-60, Usaquén, Bogotá, Cundinamarca, Colombia",ROOFTOP,234266,5781684a-202e-4739-8b0c-4b29bc9f452c,210068,users_produccion_jardines147@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,1,333,208,829,5,16579,-74.0274005,4.7269768,"Cra. 7c #151-34, Bogotá, Colombia",ROOFTOP,234267,2f9e81eb-ee77-471a-b314-f4ad9ac5dfcb,210069,users_produccion_jardines148@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,1,334,209,835,3,16687,-74.014049,4.735828,"Cl. 163b # 2-53, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234268,43eed51c-5148-4c63-b8d7-43f61db8d66b,210070,users_produccion_jardines149@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1,335,210,837,5,16727,-74.2760638,4.7432723,"Cl. 5 #13-29, Madrid, Cundinamarca, Colombia",ROOFTOP,234269,a6349578-52a3-4662-b1a5-aec88ee97d8f,210071,users_produccion_jardines150@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,1,340,215,858,1,17143,-74.124925,4.7484994,"Cra. 152 # 139B-23, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234270,a190f08c-7634-49c1-b409-61bba5e175fb,210072,users_produccion_jardines151@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,1,341,216,861,2,17204,-74.120237,4.746988,"Cra. 149 Bis #138-2, Bogotá, Colombia",ROOFTOP,234271,2a2043e7-923f-4722-867e-03e9bb2cfa62,210073,users_produccion_jardines152@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,1,342,217,865,5,17300,-74.10274,4.752084,"Cl. 148 # 114C-13, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234272,7bdc2110-7712-48c3-95de-51ccb8a0d281,210074,users_produccion_jardines153@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,1,343,218,870,3,17392,-74.0785932,4.7518711,"Cra. 88 #152c-17, Bogotá, Colombia",ROOFTOP,234273,aa6ca944-20bc-4782-a32a-5e3a22504ff3,210075,users_produccion_jardines154@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,1,344,219,874,3,17468,-74.0550144,4.7477322,"Cra 54C # 165-89, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,234274,db317a3e-69be-4e40-b1c8-ada6c7f29ad1,210076,users_produccion_jardines155@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,1,345,220,880,3,17588,-74.037459,4.7554595,"Cl. 175 #15 20, Bogotá, Colombia",ROOFTOP,234275,e54abc33-72e5-4b07-aa5d-87ba2c3bf8b9,210077,users_produccion_jardines156@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,1,346,221,882,4,17637,-74.0261105,4.7452276,"Cl. 167d #8-58, Bogotá, Colombia",ROOFTOP,234276,b1244d19-e398-4b5c-9491-3134192cb678,210078,users_produccion_jardines157@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
